round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1000,,2.3043,0.1000,,2.3043,0.00,196.36,196.36
2,0.2204,,2.3664,0.9812,,0.4193,196.36,196.36,392.73
3,0.2021,,2.3570,0.9824,,0.4106,196.36,196.36,392.73
4,0.1972,,2.3554,0.9832,,0.4097,196.36,196.36,392.73
5,0.1966,,2.3548,0.9823,,0.4087,196.36,196.36,392.73
6,0.1910,,2.3557,0.9827,,0.4075,196.36,196.36,392.73
7,0.1855,,2.3552,0.9823,,0.4077,196.36,196.36,392.73
8,0.1931,,2.3545,0.9833,,0.4048,196.36,196.36,392.73
9,0.1865,,2.3540,0.9847,,0.4045,196.36,196.36,392.73
10,0.1891,,2.3549,0.9841,,0.4049,196.36,196.36,392.73
11,0.1785,,2.3559,0.9829,,0.4068,196.36,196.36,392.73
12,0.1773,,2.3563,0.9828,,0.4044,196.36,196.36,392.73
13,0.1796,,2.3569,0.9837,,0.4040,196.36,196.36,392.73
14,0.1775,,2.3566,0.9828,,0.4037,196.36,196.36,392.73
15,0.1830,,2.3573,0.9824,,0.4079,196.36,196.36,392.73
16,0.1746,,2.3583,0.9835,,0.4048,196.36,196.36,392.73
17,0.1762,,2.3589,0.9837,,0.4065,196.36,196.36,392.73
18,0.1742,,2.3588,0.9837,,0.4054,196.36,196.36,392.73
19,0.1742,,2.3586,0.9821,,0.4069,196.36,196.36,392.73
20,0.1728,,2.3582,0.9822,,0.4057,196.36,196.36,392.73
21,0.1751,,2.3592,0.9835,,0.4056,196.36,196.36,392.73
22,0.1728,,2.3605,0.9840,,0.4032,196.36,196.36,392.73
23,0.1762,,2.3607,0.9839,,0.4042,196.36,196.36,392.73
24,0.1727,,2.3604,0.9835,,0.4070,196.36,196.36,392.73
25,0.1735,,2.3624,0.9823,,0.4074,196.36,196.36,392.73
26,0.1680,,2.3608,0.9841,,0.4030,196.36,196.36,392.73
27,0.1675,,2.3614,0.9837,,0.4027,196.36,196.36,392.73
28,0.1716,,2.3627,0.9846,,0.4032,196.36,196.36,392.73
29,0.1702,,2.3616,0.9831,,0.4056,196.36,196.36,392.73
30,0.1699,,2.3621,0.9836,,0.4068,196.36,196.36,392.73
31,0.1678,,2.3632,0.9835,,0.4062,196.36,196.36,392.73
32,0.1677,,2.3628,0.9845,,0.4037,196.36,196.36,392.73
33,0.1668,,2.3624,0.9827,,0.4076,196.36,196.36,392.73
34,0.1657,,2.3631,0.9837,,0.4029,196.36,196.36,392.73
35,0.1668,,2.3623,0.9831,,0.4062,196.36,196.36,392.73
36,0.1685,,2.3618,0.9829,,0.4064,196.36,196.36,392.73
